product,proc_time,customer_id
jackets,18SEP15:15:42:02,863
shirts,18SEP15:15:42:02,143
jackets,18SEP15:15:42:02,557
gloves,18SEP15:15:42:02,682
miscellaneous,18SEP15:15:42:03,184
parkas,18SEP15:15:42:03,681
shirts,18SEP15:15:42:03,464
gloves,18SEP15:15:42:03,230
shirts,18SEP15:15:42:03,330
pants,18SEP15:15:42:03,560
pants,18SEP15:15:42:03,478
shirts,18SEP15:15:42:03,696
parkas,18SEP15:15:42:03,250
jackets,18SEP15:15:42:03,225
coats,18SEP15:15:42:03,760
gloves,18SEP15:15:42:03,442
gloves,18SEP15:15:42:03,900
pants,18SEP15:15:42:03,40
miscellaneous,18SEP15:15:42:03,551
parkas,18SEP15:15:42:03,276
miscellaneous,18SEP15:15:42:03,95
gloves,18SEP15:15:42:03,747
coats,18SEP15:15:42:03,220
gloves,18SEP15:15:42:03,531
shirts,18SEP15:15:42:03,81
coats,18SEP15:15:42:03,125
pants,18SEP15:15:42:03,758
gloves,18SEP15:15:42:03,316
parkas,18SEP15:15:42:03,450
miscellaneous,18SEP15:15:42:04,854
pants,18SEP15:15:42:04,380
parkas,18SEP15:15:42:04,162
pants,18SEP15:15:42:04,442
pants,18SEP15:15:42:04,750
gloves,18SEP15:15:42:04,204
gloves,18SEP15:15:42:04,365
pants,18SEP15:15:42:04,94
pants,18SEP15:15:42:04,487
shirts,18SEP15:15:42:04,471
gloves,18SEP15:15:42:04,495
pants,18SEP15:15:42:04,891
pants,18SEP15:15:42:04,36
jackets,18SEP15:15:42:04,652
parkas,18SEP15:15:42:04,882
coats,18SEP15:15:42:04,794
pants,18SEP15:15:42:05,342
gloves,18SEP15:15:42:05,755
pants,18SEP15:15:42:05,979
pants,18SEP15:15:42:05,553
pants,18SEP15:15:42:05,39
miscellaneous,18SEP15:15:42:05,132
parkas,18SEP15:15:42:05,705
coats,18SEP15:15:42:05,107
coats,18SEP15:15:42:05,977
shirts,18SEP15:15:42:05,176
pants,18SEP15:15:42:05,502
shirts,18SEP15:15:42:05,564
miscellaneous,18SEP15:15:42:05,514
jackets,18SEP15:15:42:05,731
pants,18SEP15:15:42:05,864
pants,18SEP15:15:42:06,359
coats,18SEP15:15:42:06,992
shirts,18SEP15:15:42:06,912
parkas,18SEP15:15:42:06,284
jackets,18SEP15:15:42:06,883
pants,18SEP15:15:42:06,246
pants,18SEP15:15:42:06,503
pants,18SEP15:15:42:06,124
parkas,18SEP15:15:42:06,843
parkas,18SEP15:15:42:06,565
gloves,18SEP15:15:42:06,761
jackets,18SEP15:15:42:06,735
pants,18SEP15:15:42:06,150
pants,18SEP15:15:42:07,715
parkas,18SEP15:15:42:07,388
shirts,18SEP15:15:42:07,394
gloves,18SEP15:15:42:07,289
coats,18SEP15:15:42:07,607
pants,18SEP15:15:42:07,270
coats,18SEP15:15:42:07,796
coats,18SEP15:15:42:07,992
shirts,18SEP15:15:42:07,881
shirts,18SEP15:15:42:07,484
jackets,18SEP15:15:42:07,520
gloves,18SEP15:15:42:07,677
gloves,18SEP15:15:42:07,634
coats,18SEP15:15:42:07,918
pants,18SEP15:15:42:07,281
pants,18SEP15:15:42:07,243
pants,18SEP15:15:42:07,978
parkas,18SEP15:15:42:08,580
coats,18SEP15:15:42:08,300
gloves,18SEP15:15:42:08,292
miscellaneous,18SEP15:15:42:08,715
gloves,18SEP15:15:42:08,478
pants,18SEP15:15:42:08,615
shirts,18SEP15:15:42:08,209
pants,18SEP15:15:42:08,540
pants,18SEP15:15:42:08,653
pants,18SEP15:15:42:08,866
gloves,18SEP15:15:42:08,961
pants,18SEP15:15:42:08,316
jackets,18SEP15:15:42:08,474
pants,18SEP15:15:42:08,946
shirts,18SEP15:15:42:08,741
pants,18SEP15:15:42:08,889
pants,18SEP15:15:42:08,159
pants,18SEP15:15:42:08,370
pants,18SEP15:15:42:08,704
miscellaneous,18SEP15:15:42:08,28
pants,18SEP15:15:42:09,396
pants,18SEP15:15:42:09,800
pants,18SEP15:15:42:09,284
miscellaneous,18SEP15:15:42:09,139
coats,18SEP15:15:42:09,228
coats,18SEP15:15:42:09,893
pants,18SEP15:15:42:09,78
pants,18SEP15:15:42:09,635
pants,18SEP15:15:42:09,436
pants,18SEP15:15:42:09,935
pants,18SEP15:15:42:09,866
pants,18SEP15:15:42:09,465
pants,18SEP15:15:42:09,429
miscellaneous,18SEP15:15:42:09,958
miscellaneous,18SEP15:15:42:09,38
pants,18SEP15:15:42:09,247
pants,18SEP15:15:42:09,628
shirts,18SEP15:15:42:09,682
jackets,18SEP15:15:42:09,765
pants,18SEP15:15:42:10,643
jackets,18SEP15:15:42:10,943
miscellaneous,18SEP15:15:42:10,907
miscellaneous,18SEP15:15:42:10,220
pants,18SEP15:15:42:10,217
pants,18SEP15:15:42:10,745
pants,18SEP15:15:42:10,941
parkas,18SEP15:15:42:10,530
pants,18SEP15:15:42:10,845
miscellaneous,18SEP15:15:42:10,97
parkas,18SEP15:15:42:10,366
miscellaneous,18SEP15:15:42:10,498
pants,18SEP15:15:42:10,651
jackets,18SEP15:15:42:10,742
pants,18SEP15:15:42:10,604
pants,18SEP15:15:42:11,960
pants,18SEP15:15:42:11,53
jackets,18SEP15:15:42:11,42
miscellaneous,18SEP15:15:42:11,297
pants,18SEP15:15:42:11,548
parkas,18SEP15:15:42:11,816
parkas,18SEP15:15:42:11,548
jackets,18SEP15:15:42:11,268
pants,18SEP15:15:42:11,296
parkas,18SEP15:15:42:11,390
coats,18SEP15:15:42:11,369
jackets,18SEP15:15:42:11,796
miscellaneous,18SEP15:15:42:11,722
pants,18SEP15:15:42:12,419
pants,18SEP15:15:42:12,630
shirts,18SEP15:15:42:12,447
shirts,18SEP15:15:42:12,165
coats,18SEP15:15:42:12,59
shirts,18SEP15:15:42:12,194
pants,18SEP15:15:42:12,405
pants,18SEP15:15:42:12,58
jackets,18SEP15:15:42:12,543
gloves,18SEP15:15:42:12,467
pants,18SEP15:15:42:12,940
miscellaneous,18SEP15:15:42:12,856
jackets,18SEP15:15:42:12,517
parkas,18SEP15:15:42:12,384
pants,18SEP15:15:42:12,738
pants,18SEP15:15:42:12,166
parkas,18SEP15:15:42:12,838
coats,18SEP15:15:42:12,765
pants,18SEP15:15:42:12,13
coats,18SEP15:15:42:12,895
miscellaneous,18SEP15:15:42:12,854
pants,18SEP15:15:42:12,298
coats,18SEP15:15:42:12,533
pants,18SEP15:15:42:12,640
coats,18SEP15:15:42:12,93
gloves,18SEP15:15:42:12,49
coats,18SEP15:15:42:13,973
shirts,18SEP15:15:42:13,299
pants,18SEP15:15:42:13,751
coats,18SEP15:15:42:13,62
shirts,18SEP15:15:42:13,336
coats,18SEP15:15:42:13,809
parkas,18SEP15:15:42:13,79
coats,18SEP15:15:42:13,707
jackets,18SEP15:15:42:13,468
coats,18SEP15:15:42:13,614
shirts,18SEP15:15:42:13,163
pants,18SEP15:15:42:13,911
gloves,18SEP15:15:42:13,961
miscellaneous,18SEP15:15:42:14,892
jackets,18SEP15:15:42:14,727
gloves,18SEP15:15:42:14,125
gloves,18SEP15:15:42:14,64
jackets,18SEP15:15:42:14,89
gloves,18SEP15:15:42:14,115
coats,18SEP15:15:42:14,411
pants,18SEP15:15:42:14,692
gloves,18SEP15:15:42:14,171
coats,18SEP15:15:42:14,621
coats,18SEP15:15:42:14,822
shirts,18SEP15:15:42:14,680
shirts,18SEP15:15:42:14,911
pants,18SEP15:15:42:14,424
jackets,18SEP15:15:42:14,821
jackets,18SEP15:15:42:14,491
pants,18SEP15:15:42:14,115
pants,18SEP15:15:42:15,326
parkas,18SEP15:15:42:15,690
miscellaneous,18SEP15:15:42:15,235
parkas,18SEP15:15:42:15,645
miscellaneous,18SEP15:15:42:15,231
pants,18SEP15:15:42:15,607
coats,18SEP15:15:42:15,386
jackets,18SEP15:15:42:15,132
gloves,18SEP15:15:42:15,47
pants,18SEP15:15:42:15,972
gloves,18SEP15:15:42:15,206
gloves,18SEP15:15:42:15,740
pants,18SEP15:15:42:15,286
coats,18SEP15:15:42:15,418
shirts,18SEP15:15:42:15,356
gloves,18SEP15:15:42:15,635
parkas,18SEP15:15:42:15,413
jackets,18SEP15:15:42:15,971
jackets,18SEP15:15:42:16,811
pants,18SEP15:15:42:16,271
coats,18SEP15:15:42:16,896
pants,18SEP15:15:42:16,342
pants,18SEP15:15:42:16,826
pants,18SEP15:15:42:16,928
shirts,18SEP15:15:42:16,2
pants,18SEP15:15:42:16,570
coats,18SEP15:15:42:16,110
pants,18SEP15:15:42:16,78
coats,18SEP15:15:42:16,320
pants,18SEP15:15:42:16,343
pants,18SEP15:15:42:16,788
jackets,18SEP15:15:42:16,104
coats,18SEP15:15:42:16,566
parkas,18SEP15:15:42:17,25
pants,18SEP15:15:42:17,381
pants,18SEP15:15:42:17,293
miscellaneous,18SEP15:15:42:17,36
pants,18SEP15:15:42:17,757
miscellaneous,18SEP15:15:42:17,960
pants,18SEP15:15:42:17,513
miscellaneous,18SEP15:15:42:17,370
coats,18SEP15:15:42:17,15
pants,18SEP15:15:42:17,989
pants,18SEP15:15:42:17,957
pants,18SEP15:15:42:17,352
pants,18SEP15:15:42:17,815
pants,18SEP15:15:42:17,818
jackets,18SEP15:15:42:18,973
gloves,18SEP15:15:42:18,505
pants,18SEP15:15:42:18,72
parkas,18SEP15:15:42:18,333
pants,18SEP15:15:42:18,66
pants,18SEP15:15:42:18,546
parkas,18SEP15:15:42:18,69
coats,18SEP15:15:42:18,770
pants,18SEP15:15:42:18,628
pants,18SEP15:15:42:18,204
pants,18SEP15:15:42:18,976
jackets,18SEP15:15:42:18,435
pants,18SEP15:15:42:18,114
pants,18SEP15:15:42:18,272
pants,18SEP15:15:42:18,996
pants,18SEP15:15:42:18,284
parkas,18SEP15:15:42:19,862
jackets,18SEP15:15:42:19,648
pants,18SEP15:15:42:19,519
miscellaneous,18SEP15:15:42:19,633
coats,18SEP15:15:42:19,724
pants,18SEP15:15:42:19,332
shirts,18SEP15:15:42:19,521
pants,18SEP15:15:42:19,165
pants,18SEP15:15:42:19,239
jackets,18SEP15:15:42:19,332
miscellaneous,18SEP15:15:42:19,695
parkas,18SEP15:15:42:19,700
miscellaneous,18SEP15:15:42:19,677
coats,18SEP15:15:42:19,107
pants,18SEP15:15:42:19,614
pants,18SEP15:15:42:19,701
parkas,18SEP15:15:42:19,950
pants,18SEP15:15:42:20,96
parkas,18SEP15:15:42:20,276
pants,18SEP15:15:42:20,117
gloves,18SEP15:15:42:20,177
gloves,18SEP15:15:42:20,167
shirts,18SEP15:15:42:20,265
coats,18SEP15:15:42:20,923
parkas,18SEP15:15:42:20,22
gloves,18SEP15:15:42:20,368
gloves,18SEP15:15:42:20,975
pants,18SEP15:15:42:20,419
miscellaneous,18SEP15:15:42:20,391
pants,18SEP15:15:42:20,978
pants,18SEP15:15:42:20,694
shirts,18SEP15:15:42:20,998
jackets,18SEP15:15:42:20,871
shirts,18SEP15:15:42:20,140
pants,18SEP15:15:42:20,635
pants,18SEP15:15:42:20,8
miscellaneous,18SEP15:15:42:21,850
pants,18SEP15:15:42:21,441
pants,18SEP15:15:42:21,388
pants,18SEP15:15:42:21,427
pants,18SEP15:15:42:21,199
miscellaneous,18SEP15:15:42:21,554
pants,18SEP15:15:42:21,48
parkas,18SEP15:15:42:21,285
jackets,18SEP15:15:42:21,147
pants,18SEP15:15:42:21,124
coats,18SEP15:15:42:21,307
parkas,18SEP15:15:42:21,864
pants,18SEP15:15:42:21,48
shirts,18SEP15:15:42:21,885
pants,18SEP15:15:42:21,508
pants,18SEP15:15:42:21,958
pants,18SEP15:15:42:21,38
pants,18SEP15:15:42:21,306
shirts,18SEP15:15:42:21,753
miscellaneous,18SEP15:15:42:21,668
shirts,18SEP15:15:42:21,479
parkas,18SEP15:15:42:21,899
gloves,18SEP15:15:42:21,245
pants,18SEP15:15:42:21,246
jackets,18SEP15:15:42:22,683
pants,18SEP15:15:42:22,603
pants,18SEP15:15:42:22,482
pants,18SEP15:15:42:22,927
pants,18SEP15:15:42:22,472
pants,18SEP15:15:42:22,618
gloves,18SEP15:15:42:22,542
pants,18SEP15:15:42:22,631
parkas,18SEP15:15:42:22,358
gloves,18SEP15:15:42:22,83
pants,18SEP15:15:42:22,967
pants,18SEP15:15:42:22,408
pants,18SEP15:15:42:22,699
coats,18SEP15:15:42:22,121
parkas,18SEP15:15:42:22,539
pants,18SEP15:15:42:23,803
pants,18SEP15:15:42:23,801
pants,18SEP15:15:42:23,853
miscellaneous,18SEP15:15:42:23,1000
shirts,18SEP15:15:42:23,733
pants,18SEP15:15:42:23,131
pants,18SEP15:15:42:23,701
miscellaneous,18SEP15:15:42:23,64
pants,18SEP15:15:42:23,229
pants,18SEP15:15:42:23,104
pants,18SEP15:15:42:23,563
gloves,18SEP15:15:42:23,229
miscellaneous,18SEP15:15:42:23,63
pants,18SEP15:15:42:23,320
gloves,18SEP15:15:42:24,667
coats,18SEP15:15:42:24,661
shirts,18SEP15:15:42:24,326
shirts,18SEP15:15:42:24,61
pants,18SEP15:15:42:24,735
miscellaneous,18SEP15:15:42:24,756
pants,18SEP15:15:42:24,833
jackets,18SEP15:15:42:24,231
pants,18SEP15:15:42:24,560
gloves,18SEP15:15:42:24,689
miscellaneous,18SEP15:15:42:24,804
shirts,18SEP15:15:42:24,204
gloves,18SEP15:15:42:24,888
pants,18SEP15:15:42:24,406
coats,18SEP15:15:42:24,398
miscellaneous,18SEP15:15:42:25,19
pants,18SEP15:15:42:25,539
gloves,18SEP15:15:42:25,394
coats,18SEP15:15:42:25,363
shirts,18SEP15:15:42:25,49
parkas,18SEP15:15:42:25,940
pants,18SEP15:15:42:25,316
coats,18SEP15:15:42:25,265
pants,18SEP15:15:42:25,733
gloves,18SEP15:15:42:25,549
pants,18SEP15:15:42:25,844
coats,18SEP15:15:42:25,437
miscellaneous,18SEP15:15:42:25,460
pants,18SEP15:15:42:25,977
miscellaneous,18SEP15:15:42:25,391
miscellaneous,18SEP15:15:42:25,501
pants,18SEP15:15:42:25,412
pants,18SEP15:15:42:25,813
shirts,18SEP15:15:42:25,411
gloves,18SEP15:15:42:25,901
pants,18SEP15:15:42:26,682
pants,18SEP15:15:42:26,191
pants,18SEP15:15:42:26,787
parkas,18SEP15:15:42:26,27
miscellaneous,18SEP15:15:42:26,554
parkas,18SEP15:15:42:26,528
pants,18SEP15:15:42:26,95
gloves,18SEP15:15:42:26,370
gloves,18SEP15:15:42:26,440
miscellaneous,18SEP15:15:42:26,166
jackets,18SEP15:15:42:26,228
miscellaneous,18SEP15:15:42:26,324
pants,18SEP15:15:42:26,300
parkas,18SEP15:15:42:26,69
parkas,18SEP15:15:42:26,507
pants,18SEP15:15:42:26,527
shirts,18SEP15:15:42:26,914
shirts,18SEP15:15:42:27,641
miscellaneous,18SEP15:15:42:27,820
parkas,18SEP15:15:42:27,24
coats,18SEP15:15:42:27,236
pants,18SEP15:15:42:27,70
miscellaneous,18SEP15:15:42:27,470
coats,18SEP15:15:42:27,265
pants,18SEP15:15:42:27,366
pants,18SEP15:15:42:27,265
gloves,18SEP15:15:42:27,967
pants,18SEP15:15:42:27,384
pants,18SEP15:15:42:27,558
jackets,18SEP15:15:42:27,56
pants,18SEP15:15:42:27,385
pants,18SEP15:15:42:28,195
miscellaneous,18SEP15:15:42:28,223
pants,18SEP15:15:42:28,949
pants,18SEP15:15:42:28,230
shirts,18SEP15:15:42:28,452
jackets,18SEP15:15:42:28,485
parkas,18SEP15:15:42:28,768
pants,18SEP15:15:42:28,624
jackets,18SEP15:15:42:28,38
pants,18SEP15:15:42:28,448
coats,18SEP15:15:42:28,243
pants,18SEP15:15:42:28,866
gloves,18SEP15:15:42:28,965
miscellaneous,18SEP15:15:42:28,136
pants,18SEP15:15:42:29,884
pants,18SEP15:15:42:29,512
pants,18SEP15:15:42:29,886
pants,18SEP15:15:42:29,341
gloves,18SEP15:15:42:29,142
pants,18SEP15:15:42:29,847
pants,18SEP15:15:42:29,200
gloves,18SEP15:15:42:29,701
pants,18SEP15:15:42:29,106
parkas,18SEP15:15:42:29,674
gloves,18SEP15:15:42:29,783
pants,18SEP15:15:42:29,774
gloves,18SEP15:15:42:29,893
coats,18SEP15:15:42:29,441
gloves,18SEP15:15:42:29,587
coats,18SEP15:15:42:30,28
pants,18SEP15:15:42:30,86
pants,18SEP15:15:42:30,330
pants,18SEP15:15:42:30,742
coats,18SEP15:15:42:30,74
pants,18SEP15:15:42:30,615
miscellaneous,18SEP15:15:42:30,212
pants,18SEP15:15:42:30,892
pants,18SEP15:15:42:30,632
pants,18SEP15:15:42:30,773
pants,18SEP15:15:42:30,823
coats,18SEP15:15:42:30,70
miscellaneous,18SEP15:15:42:30,127
coats,18SEP15:15:42:30,809
pants,18SEP15:15:42:30,656
pants,18SEP15:15:42:30,768
miscellaneous,18SEP15:15:42:30,285
parkas,18SEP15:15:42:30,475
pants,18SEP15:15:42:30,813
jackets,18SEP15:15:42:30,959
coats,18SEP15:15:42:30,701
pants,18SEP15:15:42:31,902
coats,18SEP15:15:42:31,793
pants,18SEP15:15:42:31,759
jackets,18SEP15:15:42:31,596
parkas,18SEP15:15:42:31,695
parkas,18SEP15:15:42:31,386
pants,18SEP15:15:42:31,289
pants,18SEP15:15:42:31,972
parkas,18SEP15:15:42:31,94
shirts,18SEP15:15:42:31,837
pants,18SEP15:15:42:31,793
pants,18SEP15:15:42:31,140
pants,18SEP15:15:42:31,468
jackets,18SEP15:15:42:31,106
gloves,18SEP15:15:42:31,453
pants,18SEP15:15:42:31,417
parkas,18SEP15:15:42:31,57
parkas,18SEP15:15:42:31,521
parkas,18SEP15:15:42:31,116
pants,18SEP15:15:42:32,488
jackets,18SEP15:15:42:32,106
pants,18SEP15:15:42:32,241
pants,18SEP15:15:42:32,693
miscellaneous,18SEP15:15:42:32,357
parkas,18SEP15:15:42:32,452
miscellaneous,18SEP15:15:42:32,581
pants,18SEP15:15:42:32,5
jackets,18SEP15:15:42:32,924
shirts,18SEP15:15:42:32,351
pants,18SEP15:15:42:32,267
miscellaneous,18SEP15:15:42:32,910
coats,18SEP15:15:42:32,580
gloves,18SEP15:15:42:32,447
gloves,18SEP15:15:42:32,536
pants,18SEP15:15:42:32,138
shirts,18SEP15:15:42:33,339
miscellaneous,18SEP15:15:42:33,594
pants,18SEP15:15:42:33,724
parkas,18SEP15:15:42:33,221
pants,18SEP15:15:42:33,191
pants,18SEP15:15:42:33,612
pants,18SEP15:15:42:33,411
pants,18SEP15:15:42:33,363
coats,18SEP15:15:42:33,564
pants,18SEP15:15:42:33,723
shirts,18SEP15:15:42:33,259
pants,18SEP15:15:42:33,717
gloves,18SEP15:15:42:33,375
parkas,18SEP15:15:42:33,431
jackets,18SEP15:15:42:33,44
coats,18SEP15:15:42:33,27
shirts,18SEP15:15:42:33,774
coats,18SEP15:15:42:34,982
pants,18SEP15:15:42:34,595
coats,18SEP15:15:42:34,830
shirts,18SEP15:15:42:34,184
jackets,18SEP15:15:42:34,480
jackets,18SEP15:15:42:34,594
parkas,18SEP15:15:42:34,880
pants,18SEP15:15:42:34,632
coats,18SEP15:15:42:34,656
pants,18SEP15:15:42:34,543
miscellaneous,18SEP15:15:42:34,141
pants,18SEP15:15:42:34,988
pants,18SEP15:15:42:34,128
parkas,18SEP15:15:42:34,264
shirts,18SEP15:15:42:34,667
gloves,18SEP15:15:42:35,97
shirts,18SEP15:15:42:35,515
pants,18SEP15:15:42:35,542
parkas,18SEP15:15:42:35,152
miscellaneous,18SEP15:15:42:35,724
miscellaneous,18SEP15:15:42:35,17
pants,18SEP15:15:42:35,358
jackets,18SEP15:15:42:35,290
gloves,18SEP15:15:42:35,781
pants,18SEP15:15:42:35,146
pants,18SEP15:15:42:35,669
pants,18SEP15:15:42:35,10
pants,18SEP15:15:42:35,112
gloves,18SEP15:15:42:35,937
pants,18SEP15:15:42:35,925
parkas,18SEP15:15:42:35,664
miscellaneous,18SEP15:15:42:35,681
pants,18SEP15:15:42:35,657
coats,18SEP15:15:42:36,68
jackets,18SEP15:15:42:36,917
pants,18SEP15:15:42:36,885
parkas,18SEP15:15:42:36,287
miscellaneous,18SEP15:15:42:36,603
pants,18SEP15:15:42:36,352
pants,18SEP15:15:42:36,874
gloves,18SEP15:15:42:36,374
parkas,18SEP15:15:42:36,402
parkas,18SEP15:15:42:36,679
shirts,18SEP15:15:42:36,357
coats,18SEP15:15:42:36,502
pants,18SEP15:15:42:36,223
pants,18SEP15:15:42:36,417
pants,18SEP15:15:42:36,859
miscellaneous,18SEP15:15:42:36,973
miscellaneous,18SEP15:15:42:36,141
pants,18SEP15:15:42:36,806
coats,18SEP15:15:42:37,149
parkas,18SEP15:15:42:37,698
pants,18SEP15:15:42:37,239
jackets,18SEP15:15:42:37,1
gloves,18SEP15:15:42:37,151
pants,18SEP15:15:42:37,266
pants,18SEP15:15:42:37,513
coats,18SEP15:15:42:37,990
pants,18SEP15:15:42:37,54
pants,18SEP15:15:42:37,467
pants,18SEP15:15:42:37,71
shirts,18SEP15:15:42:37,786
pants,18SEP15:15:42:37,245
pants,18SEP15:15:42:37,304
pants,18SEP15:15:42:37,444
gloves,18SEP15:15:42:37,473
parkas,18SEP15:15:42:37,489
pants,18SEP15:15:42:37,880
pants,18SEP15:15:42:37,325
miscellaneous,19SEP15:15:41:38,84
shirts,19SEP15:15:41:38,201
hats,19SEP15:15:41:38,683
miscellaneous,19SEP15:15:41:38,58
coats,19SEP15:15:41:38,719
belts,19SEP15:15:41:38,683
shirts,19SEP15:15:41:38,945
shirts,19SEP15:15:41:38,576
shirts,19SEP15:15:41:38,857
slippers,19SEP15:15:41:38,666
coats,19SEP15:15:41:38,542
belts,19SEP15:15:41:38,874
belts,19SEP15:15:41:38,304
shirts,19SEP15:15:41:38,887
accessories,19SEP15:15:41:38,405
hats,19SEP15:15:41:38,21
hats,19SEP15:15:41:39,919
miscellaneous,19SEP15:15:41:39,780
miscellaneous,19SEP15:15:41:39,296
shirts,19SEP15:15:41:39,249
shirts,19SEP15:15:41:39,563
coats,19SEP15:15:41:39,486
shirts,19SEP15:15:41:39,203
shirts,19SEP15:15:41:39,364
coats,19SEP15:15:41:39,813
shirts,19SEP15:15:41:39,63
shirts,19SEP15:15:41:39,707
hats,19SEP15:15:41:39,775
miscellaneous,19SEP15:15:41:39,32
coats,19SEP15:15:41:39,432
hats,19SEP15:15:41:39,271
slippers,19SEP15:15:41:39,917
shirts,19SEP15:15:41:39,131
accessories,19SEP15:15:41:39,852
shirts,19SEP15:15:41:39,228
hats,19SEP15:15:41:39,734
hats,19SEP15:15:41:39,831
coats,19SEP15:15:41:39,804
hats,19SEP15:15:41:40,486
shirts,19SEP15:15:41:40,71
belts,19SEP15:15:41:40,185
shirts,19SEP15:15:41:40,380
miscellaneous,19SEP15:15:41:40,751
hats,19SEP15:15:41:40,354
hats,19SEP15:15:41:40,130
hats,19SEP15:15:41:40,425
shirts,19SEP15:15:41:40,849
shirts,19SEP15:15:41:40,579
shirts,19SEP15:15:41:40,253
accessories,19SEP15:15:41:40,823
shirts,19SEP15:15:41:40,737
belts,19SEP15:15:41:40,411
hats,19SEP15:15:41:40,794
slippers,19SEP15:15:41:40,491
belts,19SEP15:15:41:40,609
shirts,19SEP15:15:41:41,129
accessories,19SEP15:15:41:41,937
miscellaneous,19SEP15:15:41:41,996
shirts,19SEP15:15:41:41,34
accessories,19SEP15:15:41:41,37
shirts,19SEP15:15:41:41,104
coats,19SEP15:15:41:41,789
belts,19SEP15:15:41:41,172
slippers,19SEP15:15:41:41,691
hats,19SEP15:15:41:41,481
shirts,19SEP15:15:41:41,788
accessories,19SEP15:15:41:41,88
shirts,19SEP15:15:41:41,774
shirts,19SEP15:15:41:42,968
miscellaneous,19SEP15:15:41:42,91
shirts,19SEP15:15:41:42,357
belts,19SEP15:15:41:42,609
accessories,19SEP15:15:41:42,928
hats,19SEP15:15:41:42,52
shirts,19SEP15:15:41:42,849
accessories,19SEP15:15:41:42,104
shirts,19SEP15:15:41:42,962
hats,19SEP15:15:41:42,928
hats,19SEP15:15:41:42,652
hats,19SEP15:15:41:42,721
belts,19SEP15:15:41:42,470
hats,19SEP15:15:41:42,824
shirts,19SEP15:15:41:42,331
hats,19SEP15:15:41:42,100
accessories,19SEP15:15:41:43,638
shirts,19SEP15:15:41:43,958
shirts,19SEP15:15:41:43,177
hats,19SEP15:15:41:43,286
shirts,19SEP15:15:41:43,629
hats,19SEP15:15:41:43,967
accessories,19SEP15:15:41:43,979
shirts,19SEP15:15:41:43,385
hats,19SEP15:15:41:43,538
slippers,19SEP15:15:41:43,697
hats,19SEP15:15:41:43,864
miscellaneous,19SEP15:15:41:43,688
slippers,19SEP15:15:41:43,668
hats,19SEP15:15:41:43,544
shirts,19SEP15:15:41:43,401
hats,19SEP15:15:41:44,185
hats,19SEP15:15:41:44,490
miscellaneous,19SEP15:15:41:44,779
shirts,19SEP15:15:41:44,672
accessories,19SEP15:15:41:44,942
slippers,19SEP15:15:41:44,138
hats,19SEP15:15:41:44,955
belts,19SEP15:15:41:44,693
slippers,19SEP15:15:41:44,259
hats,19SEP15:15:41:44,859
hats,19SEP15:15:41:44,496
shirts,19SEP15:15:41:45,983
coats,19SEP15:15:41:45,793
shirts,19SEP15:15:41:45,127
shirts,19SEP15:15:41:45,172
hats,19SEP15:15:41:45,311
accessories,19SEP15:15:41:45,919
slippers,19SEP15:15:41:45,508
miscellaneous,19SEP15:15:41:45,898
hats,19SEP15:15:41:45,754
hats,19SEP15:15:41:45,755
hats,19SEP15:15:41:45,644
coats,19SEP15:15:41:45,548
accessories,19SEP15:15:41:45,878
coats,19SEP15:15:41:45,372
accessories,19SEP15:15:41:45,110
accessories,19SEP15:15:41:45,169
slippers,19SEP15:15:41:45,567
hats,19SEP15:15:41:46,455
hats,19SEP15:15:41:46,704
belts,19SEP15:15:41:46,989
hats,19SEP15:15:41:46,791
hats,19SEP15:15:41:46,392
accessories,19SEP15:15:41:46,913
shirts,19SEP15:15:41:46,291
hats,19SEP15:15:41:46,810
coats,19SEP15:15:41:46,565
coats,19SEP15:15:41:46,209
shirts,19SEP15:15:41:46,624
hats,19SEP15:15:41:46,136
slippers,19SEP15:15:41:46,664
shirts,19SEP15:15:41:46,371
shirts,19SEP15:15:41:46,845
accessories,19SEP15:15:41:47,549
belts,19SEP15:15:41:47,618
slippers,19SEP15:15:41:47,793
shirts,19SEP15:15:41:47,493
hats,19SEP15:15:41:47,893
shirts,19SEP15:15:41:47,417
shirts,19SEP15:15:41:47,859
shirts,19SEP15:15:41:47,88
miscellaneous,19SEP15:15:41:47,432
miscellaneous,19SEP15:15:41:47,245
accessories,19SEP15:15:41:47,835
slippers,19SEP15:15:41:47,516
hats,19SEP15:15:41:47,138
accessories,19SEP15:15:41:47,330
coats,19SEP15:15:41:47,344
miscellaneous,19SEP15:15:41:47,992
belts,19SEP15:15:41:47,201
shirts,19SEP15:15:41:48,684
belts,19SEP15:15:41:48,213
coats,19SEP15:15:41:48,592
miscellaneous,19SEP15:15:41:48,509
slippers,19SEP15:15:41:48,150
belts,19SEP15:15:41:48,331
belts,19SEP15:15:41:48,527
slippers,19SEP15:15:41:48,753
accessories,19SEP15:15:41:48,426
shirts,19SEP15:15:41:48,327
shirts,19SEP15:15:41:48,376
miscellaneous,19SEP15:15:41:48,953
shirts,19SEP15:15:41:48,741
hats,19SEP15:15:41:48,11
hats,19SEP15:15:41:49,121
belts,19SEP15:15:41:49,909
shirts,19SEP15:15:41:49,102
hats,19SEP15:15:41:49,119
hats,19SEP15:15:41:49,477
coats,19SEP15:15:41:49,12
slippers,19SEP15:15:41:49,520
shirts,19SEP15:15:41:49,398
belts,19SEP15:15:41:49,188
